url,name,address,city,state,phone
https://www.slavelakedental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"433 Main St NE, Slave Lake, AB T0G 2A2, Canada",AB T0G 2A2,Canada,+1 825-251-9942
https://kallanpallydental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Results,"214 Main St NW, Slave Lake, AB T0G 2A0, Canada",AB T0G 2A0,Canada,+1 780-849-4477
https://northernsmilesdentalclinic.com/,Results,"600 Bicentennial Hwy #88, Slave Lake, AB T0G 2A1, Canada",AB T0G 2A1,Canada,+1 587-749-0510
http://www.highprairiedentalcentre.ca/,Results,"5111 48th St, High Prairie, AB T0G 1E0, Canada",AB T0G 1E0,Canada,+1 780-523-2621
http://www.jackpinedentalhygiene.com/,Results,"108 3 Ave NE Suite 102, Slave Lake, AB T0G 0A9, Canada",AB T0G 0A9,Canada,+1 780-516-5555
https://gatewaydentalclinic.ca/,Gateway Dental Clinic,"10213 101 St, Lac la Biche, AB T0A 2C0, Canada",AB T0A 2C0,Canada,+1 780-623-4226
http://www.valleyviewdental.ca/,Results,"4801 B Hwy St E, Valleyview, AB T0H 3N0, Canada",AB T0H 3N0,Canada,+1 780-524-3864
http://pcmdh.ca/,Results,"5114 49 St, High Prairie, AB T0G 1E0, Canada",AB T0G 1E0,Canada,+1 780-523-1284
http://sixthavenuedental.ca/,Results,"102 6 Ave SW #108, Slave Lake, AB T0G 2A4, Canada",AB T0G 2A4,Canada,+1 780-843-0755
http://www.northalbertadenture.ca/,Results,"209 2 Ave NW, Slave Lake, AB T0G 2A4, Canada",AB T0G 2A4,Canada,+1 780-849-5557
